SOPR,date,Active_MVRV,Price,buy_score,sell_score
1.0463390133,2022-02-12,1.0818418913,42357.1491666667,0.0,0.16951841367998058
1.0057703783,2022-02-13,1.0813775941,42354.27625,0.0,0.16559799529384098
0.9944033093,2022-02-14,1.0783455455,42242.6970833333,0.0,0.16431397817108206
1.0044114729,2022-02-15,1.1199603735,43937.5283333333,0.0,0.1679345224844164
1.0126478048,2022-02-16,1.1205437083,43985.7175,0.0,0.16876172392032582
1.025498442,2022-02-17,1.0861132717,42604.5120833333,0.0,0.16779279746893738
1.027939506,2022-02-18,1.0309986335,40416.33375,0.0,0.16450306328075026
0.9999879376,2022-02-19,1.0223984151,40081.6129166667,0.0,0.1612725006034524
1.0009496307,2022-02-20,0.9884197219,38731.30625,0.0,0.1591922485501435
0.9862803461,2022-02-21,0.9822950064,38460.065,0.0,0.15739379791216412
0.9952974743,2022-02-22,0.9577779333,37483.1095833333,0.0,0.1566910460505231
0.9976727079,2022-02-23,0.9759446769,38207.1883333333,0.0,0.15808036309030787
0.9876141581,2022-02-24,0.9245464351,36151.6554166667,0.0,0.1538294679701913
0.9213487738,2022-02-25,0.9945393841,38890.3370833333,0.0,0.15194940317821554
0.9701820739,2022-02-26,1.0034537297,39232.9520833333,0.0,0.15720271146125991
1.0058071007,2022-02-27,0.9898030171,38695.2808333333,0.0,0.1597465471879495
0.9752838986,2022-02-28,1.0069478385,39513.0070833333,0.0,0.15791540323448214
0.9358313665,2022-03-01,1.11316764,43698.2129166667,0.0,0.1609230465214542
1.0132616536,2022-03-02,1.1216622095,44059.2225,0.0,0.16889210825574952
1.0535074643,2022-03-03,1.0964984793,43097.0575,0.0,0.1711429964558138
1.0361164022,2022-03-04,1.0421948157,40909.75875,0.0,0.16600311425021672
1.0346357408,2022-03-05,0.9977469466,39165.9145833333,0.0,0.16301926447867882
0.9926940238,2022-03-06,0.99403194,39020.8866666667,0.0,0.15875932132782244
0.9967220563,2022-03-07,0.974206758,38226.0433333333,0.0,0.15787807421911673
0.9967223887,2022-03-08,0.9850971557,38660.3716666667,0.0,0.1585744014403303
0.9509396454,2022-03-09,1.059827132,41627.6979166667,0.0,0.15896159281464356
1.0016997511,2022-03-10,1.0092353663,39591.3829166667,0.0,0.16059507098849352
1.0503057759,2022-03-11,0.9927921748,38953.98375,0.0,0.16420530694581828
1.0043088577,2022-03-12,0.996508293,39105.7666666667,0.0,0.1600315710254805
1.0014566862,2022-03-13,0.9901462858,38858.9279166667,0.0,0.15935126836045138
0.9984888989,2022-03-14,0.9878639846,38780.0208333333,0.0,0.15892072022657452
0.9703722623,2022-03-15,0.9942338554,39023.4979166667,0.0,0.15663146376595877
0.9931203661,2022-03-16,1.0250668487,40279.4095833333,0.0,0.1607844771783336
0.9698402407,2022-03-17,1.0424154621,40933.4570833333,0.0,0.1596610098854536
1.0074162485,2022-03-18,1.0428108165,40971.2291666667,0.0,0.16329001254837094
1.0014272384,2022-03-19,1.0652982143,41879.0583333333,0.0,0.16415340531442535
1.0089416997,2022-03-20,1.0583586041,41618.2079166667,0.0,0.16443038402801824
1.0119158243,2022-03-21,1.0452387244,41110.2033333333,0.0,0.1638767763789613
1.0029075392,2022-03-22,1.0785694382,42474.9470833333,0.0,0.16514389083344794
1.0171274605,2022-03-23,1.0732115115,42294.4658333333,0.0,0.16616508384733975
1.0010791337,2022-03-24,1.0995371563,43384.3670833333,0.0,0.1663091429622523
1.1466966772,2022-03-25,1.11794381,44323.6083333333,0.0,0.1814514451766911
1.0149642088,2022-03-26,1.1205989311,44407.8279166667,0.0,0.1689874092828486
1.0170171168,2022-03-27,1.134642371,45013.4383333333,0.0,0.1700821835546794
1.0243666898,2022-03-28,1.188917495,47330.2579166667,0.0,0.1742572125550232
1.0675676473,2022-03-29,1.1924723379,47565.6875,0.0,0.17862768277178748
1.0267956063,2022-03-30,1.184102396,47246.9675,0.0,0.17418229645367062
1.0188529309,2022-03-31,1.1696931669,46668.5841666667,0.0,0.17249927702261994
1.0383712745,2022-04-01,1.1404488337,45547.415,0.0,0.17250139858070693
0.9840046382,2022-04-02,1.1633634329,46471.8629166667,0.0,0.16875245149119117
1.0172079652,2022-04-03,1.1597506961,46352.97875,0.0,0.17170582858472874
1.0195181514,2022-04-04,1.1515501113,46048.755,0.0,0.17140306910290243
1.009138804,2022-04-05,1.1579139039,46320.0904166667,0.0,0.1708145178023046
1.0158668261,2022-04-06,1.1154461807,44575.2195833333,0.0,0.16874452524463157
1.0091926019,2022-04-07,1.0880265682,43466.7808333333,0.0,0.16635131647215515
0.998944458,2022-04-08,1.0835404471,43275.0016666667,0.0,0.1650816413044358
1.0117559325,2022-04-09,1.0633269159,42472.6933333333,0.0,0.1650179399951084
0.9935036306,2022-04-10,1.0694264952,42730.0166666667,0.0,0.1636574405025527
0.9959664849,2022-04-11,1.031942153,41172.5933333333,0.0,0.16149701784691822
1.0676974939,2022-04-12,1.0007615658,39959.7125,0.0,0.1663827947518861
0.985638577,2022-04-13,1.0136520002,40489.38875,0.0,0.15933710963181288
1.0257981239,2022-04-14,1.0175027453,40670.0079166667,0.0,0.16343481251621134
1.0093945859,2022-04-15,1.0071866878,40245.4308333333,0.0,0.16120205810982963
0.9890080907,2022-04-16,1.0108993618,40397.14625,0.0,0.1594842682379659
0.9980431012,2022-04-17,1.0080364461,40290.5420833333,0.0,0.160167725255062
0.9923011786,2022-04-18,0.9925940766,39679.5116666667,0.0,0.15862971338769988
0.9722246136,2022-04-19,1.026709207,41060.8658333333,0.0,0.15888547800055597
1.0001731953,2022-04-20,1.036716639,41479.8416666667,0.0,0.1622057267356464
1.073116747,2022-04-21,1.0396840616,41666.8929166667,0.0,0.16939110119599166
1.0021454336,2022-04-22,1.0020119841,40117.75375,0.0,0.16017597542057987
1.0005929305,2022-04-23,0.9908465538,39669.84875,0.0,0.1593132026927948
0.9922305539,2022-04-24,0.9900422081,39638.7283333333,0.0,0.15845978225419372
0.9772677738,2022-04-25,0.9802268269,39242.90375,0.0,0.15639721521376176
0.9617074004,2022-04-26,0.9904691065,39613.2545833333,0.0,0.1555597552828247
1.0086895676,2022-04-27,0.9714201468,38855.855,0.0,0.15884765122253178
0.9751543299,2022-04-28,0.9903316113,39618.14875,0.0,0.1568405913631699
0.985774655,2022-04-29,0.9771317054,39061.3554166667,0.0,0.15701517556174266
0.9990921073,2022-04-30,0.9629726404,38488.0629166667,0.0,0.15738710219960095
0.982273028,2022-05-01,0.9531787567,38086.3375,0.0,0.15514788136061278
0.9363272181,2022-05-02,0.9688006417,38662.5516666667,0.0,0.15174026160125992
0.9694774298,2022-05-03,0.9597108582,38245.5954166667,0.0,0.1543383607593215
1.0025044359,2022-05-04,0.9743667595,38858.5458333333,0.0,0.15844286298477506
0.9840022672,2022-05-05,0.9637106465,38374.6204166667,0.0,0.15598709750933193
1.0169387492,2022-05-06,0.9084017447,36138.5195833333,0.0,0.15560960420629205
0.9826797796,2022-05-07,0.9010924765,35831.1,0.0,0.15185666955851443
0.9870018177,2022-05-08,0.8686171926,34513.75625,0.0,0.1501948141402436
0.9305677486,2022-05-09,0.8237195502,32548.1141666667,0.0,0.14191190372921536
0.9625761075,2022-05-10,0.7942853991,31306.7883333333,0.0,0.14309974322488866
0.9067125255,2022-05-11,0.7784900817,30524.9475,0.0,0.13673224997229266
0.945494244,2022-05-12,0.7266815371,28374.27625,0.0,0.13713914481335826
0.8935198859,2022-05-13,0.7735574184,30150.785,0.0,0.1351516326966896
1.0809502554,2022-05-14,0.7537601882,29385.8441666667,0.0,0.15186136413124196
0.9625028602,2022-05-15,0.773299731,30140.8841666667,0.0,0.1417509655226633
0.959635353,2022-05-16,0.7685095273,29931.8820833333,0.0,0.1411696879089882
0.9478606964,2022-05-17,0.7778680091,30273.2616666667,0.0,0.1406387898928202
0.9653868528,2022-05-18,0.7600109117,29538.66375,0.0,0.14117791234001198
0.9314646162,2022-05-19,0.7614338588,29561.6254166667,0.0,0.1380155804827649
0.9412064764,2022-05-20,0.7677419986,29766.53,0.0,0.1393531942769332
0.9928465726,2022-05-21,0.7564072993,29322.98875,0.0,0.14358103247316695
0.9792566792,2022-05-22,0.7679225704,29776.07125,0.0,0.14301394211026155
0.9616262241,2022-05-23,0.7751210537,30032.5658333333,0.0,0.1417833410219444
0.9940650611,2022-05-24,0.756343138,29293.8366666667,0.0,0.14369378929072935
0.970178532,2022-05-25,0.7679028376,29736.06125,0.0,0.14214204123594082
0.9602883141,2022-05-26,0.7603902899,29419.0633333333,0.0,0.14071319342059335
0.9535761585,2022-05-27,0.7469450772,28846.9920833333,0.0,0.13920982288680467
0.9867580003,2022-05-28,0.7477005075,28876.72375,0.0,0.1424404253326872
0.9902251391,2022-05-29,0.7541079444,29130.88375,0.0,0.1431826110259737
0.9681007473,2022-05-30,0.7928862181,30646.0979166667,0.0,0.14354012459207743
0.9981915717,2022-05-31,0.8193909032,31698.86375,0.0,0.14812060378849948
0.9852283334,2022-06-01,0.8031319493,31027.1175,0.0,0.14583782236636078
0.922863455,2022-06-02,0.7795658306,30044.5095833333,0.0,0.13834998376986699
0.966481907,2022-06-03,0.7782119724,29959.3166666667,0.0,0.14244664796213122
0.9203284872,2022-06-04,0.7719372699,29690.3725,0.0,0.13761912334471083
0.9603294284,2022-06-05,0.7747855031,29797.42625,0.0,0.1416375179241459
0.9314362396,2022-06-06,0.8135268617,31280.5233333333,0.0,0.14134351014595425
0.954850172,2022-06-07,0.7814428026,30000.2508333333,0.0,0.1415376754333702
0.9648994217,2022-06-08,0.7930836966,30436.6470833333,0.0,0.1432457277403034
0.9157864425,2022-06-09,0.7886540593,30232.2845833333,0.0,0.13825233398905845
0.9891124354,2022-06-10,0.7728113764,29602.2033333333,0.0,0.1442717316724107
0.920969828,2022-06-11,0.7531823637,28818.60375,0.0,0.13648150557741145
0.9785696369,2022-06-12,0.7209566713,27559.2925,0.0,0.13994520998070095
0.9123532079,2022-06-13,0.6362260625,24072.6808333333,0.0,0.12817733717634586
0.8655566612,2022-06-14,0.5901228334,22153.0916666667,0.0,0.12074163168742491
0.8512770985,2022-06-15,0.5725476718,21372.27125,0.0,0.11824845435712
0.8595609311,2022-06-16,0.5745072837,21358.9733333333,0.0,0.11916820586664625
0.9118862282,2022-06-17,0.5582628539,20667.1716666667,0.0,0.12314784659010014
0.8946263711,2022-06-18,0.5230261167,19256.2729166667,0.03049610331426394,0.0857990946547407
0.937000406,2022-06-19,0.524805151,19311.8925,0.03038235785416231,0.0898629742236138
0.8865065987,2022-06-20,0.5522250401,20305.6958333333,0.0,0.12032777709468989
0.8846691118,2022-06-21,0.5724473997,21017.5641666667,0.0,0.1214445025607114
0.9190037045,2022-06-22,0.5533333472,20276.1141666667,0.0,0.12351527172467644
0.9368941264,2022-06-23,0.560693177,20536.1758333333,0.0,0.12570161441211777
0.9073571577,2022-06-24,0.575575233,21063.5391666667,0.0,0.12382038152346286
1.0183968606,2022-06-25,0.580814446,21258.7970833333,0.0,0.13480461596858767
0.9730761086,2022-06-26,0.5838077057,21366.1508333333,0.0,0.13064951059439248
0.9451566739,2022-06-27,0.5754622331,21035.81375,0.0,0.12743831728617694
0.9537642544,2022-06-28,0.5663432465,20684.3108333333,0.0,0.12768078955330744
0.9445978321,2022-06-29,0.5516375041,20125.6845833333,0.0,0.1258614486792034
0.8552850552,2022-06-30,0.5318713052,19334.2645833333,0.029930571758397848,0.0820260678406576
0.8945211017,2022-07-01,0.5369897696,19488.81375,0.029603314387254522,0.08578899879851891
0.9509262716,2022-07-02,0.5297204708,19215.3341666667,0.030068088864408912,0.09119853362512628
0.9194464597,2022-07-03,0.5284387999,19159.0654166667,0.03015003458418473,0.08817946393506053
0.9585568357,2022-07-04,0.5385366331,19527.3195833333,0.02950441314599014,0.09193034247028696
0.9313676857,2022-07-05,0.5514678971,19989.8216666667,0.0,0.12458176809043042
0.8634890526,2022-07-06,0.5577872122,20180.4833333333,0.0,0.11847590710395756
0.9347837462,2022-07-07,0.5755154571,20820.8691666667,0.0,0.12644690516872217
0.9311976567,2022-07-08,0.6008934302,21733.09375,0.0,0.12772556355461814
0.8842727665,2022-07-09,0.5982571731,21609.5595833333,0.0,0.12305668105144672
0.9920255251,2022-07-10,0.5849813048,21128.5991666667,0.0,0.13254188935138395
0.8258837607,2022-07-11,0.5677882709,20443.4729166667,0.01669860869209535,0.036302469330596325
0.9770788469,2022-07-12,0.5482519685,19721.5675,0.0,0.1287600789388776
0.9664813089,2022-07-13,0.5458317819,19631.7041666667,0.0,0.12758898404094304
0.8963995684,2022-07-14,0.5616793766,20183.9266666667,0.0,0.12188104025583023
0.7807255277,2022-07-15,0.5806283004,20788.13125,0.02102950663202959,0.037123417562564646
0.9885520242,2022-07-16,0.5830443144,20875.7608333333,0.0,0.13208491879083245
0.97634939,2022-07-17,0.592143323,21203.00625,0.0,0.13149638576332387
0.9703534371,2022-07-18,0.6107782883,21877.1179166667,0.0,0.1321128011241683
0.8815620972,2022-07-19,0.6306955547,22553.0125,0.0,0.12487071530023913
1.0015161486,2022-07-20,0.6589139483,23564.9529166667,0.0,0.13817909126279482
0.9250439524,2022-07-21,0.6424525203,22921.0429166667,0.0,0.1297925410909311
0.9241734639,2022-07-22,0.649187535,23126.67625,0.0,0.13013967108916905
0.9506447169,2022-07-23,0.6316480882,22487.675,0.0,0.13155698206048275
0.9644107425,2022-07-24,0.6357786329,22633.58625,0.0,0.13314130512881037
0.9421627801,2022-07-25,0.6168486217,21937.7033333333,0.0,0.1297972943287147
0.9694222931,2022-07-26,0.591842697,21031.08625,0.0,0.1308128218889359
0.9701153632,2022-07-27,0.6099609892,21684.76625,0.0,0.13203771330820505
0.9609201777,2022-07-28,0.656216466,23348.4379166667,0.0,0.13411326889626216
0.9781818442,2022-07-29,0.671374418,23892.5695833333,0.0,0.13673789649432672
1.0076909076,2022-07-30,0.6752986522,24037.9775,0.0,0.13981886396922433
0.9890157225,2022-07-31,0.6664732521,23722.7025,0.0,0.13746355498081453
1.0161149006,2022-08-01,0.6527796519,23236.3275,0.0,0.13918697755161263
0.9797405019,2022-08-02,0.645225938,22962.0754166667,0.0,0.1352155337536437
0.9861337753,2022-08-03,0.6509848552,23169.4004166667,0.0,0.13619688606554625
0.9481776868,2022-08-04,0.6422987136,22842.515,0.0,0.13200134677890302
0.9858213405,2022-08-05,0.6490052972,23082.7129166667,0.0,0.13604035575265433
0.9976698941,2022-08-06,0.6516796491,23182.3054166667,0.0,0.13734767970840683
1.0015087738,2022-08-07,0.6486005725,23077.8808333333,0.0,0.13751898147705277
0.9813212349,2022-08-08,0.6691806408,23819.8370833333,0.0,0.13689871686886415
0.9282086502,2022-08-09,0.6586921613,23417.4816666667,0.0,0.13113435920452549
1.0395709134,2022-08-10,0.6587754078,23436.3395833333,0.0,0.14181987364902404
0.9647754208,2022-08-11,0.6853612902,24381.0291666667,0.0,0.136346427660278
1.0205414976,2022-08-12,0.6744069976,23999.2270833333,0.0,0.14099428972996564
0.9829915018,2022-08-13,0.689456142,24540.3483333333,0.0,0.13835525097185175
0.9943004964,2022-08-14,0.6883927255,24505.59625,0.0,0.13937184823027648
0.9884691062,2022-08-15,0.6818512599,24270.02,0.0,0.13839434978833656
1.0057568453,2022-08-16,0.6730970641,23961.1341666667,0.0,0.13949261570034227
0.9766043952,2022-08-17,0.6656152319,23687.0420833333,0.0,0.13621838837343597
1.0017396547,2022-08-18,0.6579365376,23411.7129166667,0.0,0.13813803425590643
0.965416412,2022-08-19,0.6132749274,21785.9258333333,0.0,0.1317989426875086
0.9888205077,2022-08-20,0.59608015,21172.6391666667,0.0,0.1329441351010447
0.9706168705,2022-08-21,0.6018227293,21379.0395833333,0.0,0.13156547741658794
0.9486669311,2022-08-22,0.5991675557,21275.22125,0.0,0.12929060678752505
0.9614083405,2022-08-23,0.6024634688,21388.61875,0.0,0.13072330056067705
0.9618249102,2022-08-24,0.6043560929,21453.05875,0.0,0.13088425966491707
0.9552254404,2022-08-25,0.6086979151,21602.175,0.0,0.130528939349045
0.9765320243,2022-08-26,0.5962956047,21153.6475,0.0,0.13177938420026453
0.9780419565,2022-08-27,0.567512628,20120.8841666667,0.0,0.1300839075989314
1.0052963137,2022-08-28,0.5634460147,19975.1045833333,0.0,0.13243772972499626
0.9852373622,2022-08-29,0.5638687138,19987.6045833333,0.0,0.13054100300214916
0.907647795,2022-08-30,0.5685626558,20126.6545833333,0.0,0.12339989451542968
0.9613584507,2022-08-31,0.571026753,20207.4891666667,0.0,0.12870855817480048
0.951672842,2022-09-01,0.5645039123,19965.0254166667,0.0,0.12736261192547302
0.9407383805,2022-09-02,0.5684039959,20090.9445833333,0.0,0.12656330118261397
0.9898733404,2022-09-03,0.561318087,19839.86875,0.0,0.1308225377601674
1.0105267416,2022-09-04,0.5602626064,19807.89625,0.0,0.1327358172324974
0.9703352602,2022-09-05,0.5599662884,19790.4791666667,0.0,0.12886230976653118
0.9282872707,2022-09-06,0.5549116282,19588.3916666667,0.0,0.12450652161891346
0.970059075,2022-09-07,0.5361180159,18914.3954166667,0.02965905138215215,0.09303346412008669
0.9300292199,2022-09-08,0.5461976743,19261.4275,0.0,0.12411644230688537
0.9545362022,2022-09-09,0.5887582961,20776.8554166667,0.0,0.1291879659278613
0.9721878765,2022-09-10,0.6061679291,21395.8241666667,0.0,0.1319939621011852
0.9713266781,2022-09-11,0.6119402129,21602.2145833333,0.0,0.13228042929538036
0.9830182201,2022-09-12,0.6272345378,22151.2104166667,0.0,0.1343795736226289
0.9090269464,2022-09-13,0.6095762134,21470.6216666667,0.0,0.126154430667673
0.9762637994,2022-09-14,0.5750902385,20231.0554166667,0.0,0.13039786042523988
0.9247252449,2022-09-15,0.5687333939,19984.51875,0.0,0.12504862286096996
0.9723654757,2022-09-16,0.5608931287,19704.7675,0.0,0.12911627652287402
0.9570622924,2022-09-17,0.56812958,19959.35625,0.0,0.12811129985907638
0.9730746314,2022-09-18,0.5649406001,19847.0266666667,0.0,0.12944306974923928
0.9531458396,2022-09-19,0.5418140333,19018.44625,0.0,0.1260531652543805
0.9380353926,2022-09-20,0.5467363482,19178.485,0.0,0.12491871486943357
0.957907644,2022-09-21,0.542642742,19024.3491666667,0.0,0.12656283069532206
0.9704705925,2022-09-22,0.542129682,19003.0529166667,0.0,0.12773487627661784
0.9629805769,2022-09-23,0.5435116544,19047.1625,0.0,0.12710490538769242
0.9798796468,2022-09-24,0.5444079246,19079.7279166667,0.0,0.12878291428716782
0.9688849223,2022-09-25,0.5414490082,18976.00875,0.0,0.1275392826704334
0.9731425185,2022-09-26,0.5429781946,19030.3441666667,0.0,0.12804537823514123
0.9412805689,2022-09-27,0.5635410347,19742.4695833333,0.0,0.1263043783750994
0.950840067,2022-09-28,0.5463707301,19126.4116666667,0.0,0.12612337009874158
0.9555108565,2022-09-29,0.5542273609,19396.2016666667,0.0,0.12707364842461066
0.9488043107,2022-09-30,0.558048391,19520.4595833333,0.0,0.12667476129816024
0.9829673976,2022-10-01,0.5526219001,19330.7558333333,0.0,0.12960421878683306
0.9785323469,2022-10-02,0.5495676468,19225.83625,0.0,0.12898359681763116
0.9684159755,2022-10-03,0.5524539964,19327.0716666667,0.0,0.12819793022541776
0.9497761413,2022-10-04,0.5704489564,19957.9745833333,0.0,0.12756081503813033
0.9667730612,2022-10-05,0.575328483,20127.3479166667,0.0,0.12950288423246747
0.9767927445,2022-10-06,0.5759471012,20146.4170833333,0.0,0.13050337379151247
1.0021456878,2022-10-07,0.5647801787,19753.9845833333,0.0,0.13222087106697353
0.91149066,2022-10-08,0.5574947959,19490.43625,0.0,0.12306080260170676
0.9846494123,2022-10-09,0.5562314572,19449.4325,0.0,0.12999631523883876
0.946862797,2022-10-10,0.5526898579,19321.2475,0.0,0.12614595397467046
0.9710341102,2022-10-11,0.5453612465,19061.04875,0.0,0.12799553575968314
0.8927790248,2022-10-12,0.5475598215,19118.7229166667,0.0,0.12063105542547602
0.9631040165,2022-10-13,0.5454450714,19039.1020833333,0.0,0.12724036002585115
0.9572341873,2022-10-14,0.5592848479,19521.1254166667,0.0,0.12756228305515319
0.9933803304,2022-10-15,0.5483720988,19141.25625,0.0,0.13033115257574654
0.9644480663,2022-10-16,0.549135514,19169.3308333333,0.0,0.1276052155184442
0.8944818243,2022-10-17,0.5562575011,19400.745,0.0,0.12135046265489315
1.0539770007,2022-10-18,0.5585404628,19472.7858333333,0.0,0.13679280396577942
0.9642502345,2022-10-19,0.5515177814,19212.8116666667,0.0,0.12773855662256314
0.965904061,2022-10-20,0.5489787933,19121.0875,0.0,0.12773483241928563
0.9652851221,2022-10-21,0.5476440656,19073.65,0.0,0.1275901351240846
0.9015382477,2022-10-22,0.5509213554,19177.2158333333,0.0,0.1216860333865207
0.9733435332,2022-10-23,0.5538824123,19279.45375,0.0,0.12876183548593334
0.976984234,2022-10-24,0.5561375445,19358.43375,0.0,0.1292551822589897
1.0030857294,2022-10-25,0.5634666961,19619.77875,0.0,0.13222704605403676
0.9740033032,2022-10-26,0.5901856418,20557.7970833333,0.0,0.1311462168921656
1.0051017133,2022-10-27,0.5917378761,20610.3554166667,0.0,0.1342279528949619
0.9895376687,2022-10-28,0.5856623356,20396.42,0.0,0.1323468344304992
0.9852425162,2022-10-29,0.5968834061,20791.7229166667,0.0,0.13265234550517413
0.9745753543,2022-10-30,0.5949230564,20722.7995833333,0.0,0.13150397375313555
0.989275465,2022-10-31,0.5886687426,20503.5454166667,0.0,0.13251390733444626
0.9751307108,2022-11-01,0.5886515151,20500.435,0.0,0.1311562539650486
0.9897237562,2022-11-02,0.5860271772,20402.7970833333,0.0,0.13238800788517413
0.991236407,2022-11-03,0.5819417179,20255.9466666667,0.0,0.13227186807495442
1.0443451764,2022-11-04,0.5948036522,20725.0579166667,0.0,0.1381876105375938
0.9751159942,2022-11-05,0.6127573635,21343.25375,0.0,0.13269608931152893
0.9647572125,2022-11-06,0.6091635447,21208.4458333333,0.0,0.13147285423463012
0.8532864659,2022-11-07,0.5978942899,20761.24625,0.0,0.12006174000706174
0.9822111922,2022-11-08,0.5630262287,19513.8341666667,0.0,0.13019691266964578
0.9097963935,2022-11-09,0.5058460396,17443.9320833333,0.03159453956943955,0.08725397484814676
0.9040302722,2022-11-10,0.4936189014,16983.6279166667,0.03237630159633538,0.08670097529079958
0.909297764,2022-11-11,0.4977645652,17085.4775,0.032111241818478554,0.08720615381240472
0.847191243,2022-11-12,0.4914962639,16817.9033333333,0.03251201588754746,0.08124983121104469
0.9439819857,2022-11-13,0.4860694755,16621.135,0.03285898645659842,0.09053254225432522
0.8925965793,2022-11-14,0.4819470734,16453.60625,0.03312255895971903,0.08560442757985504
0.8448591899,2022-11-15,0.4936884539,16822.4220833333,0.03237185464378718,0.08102617578221939
0.8670932179,2022-11-16,0.490761032,16681.7829166667,0.03255902413845464,0.08315852905790316
0.7856527836,2022-11-17,0.4904607776,16593.9941666667,0.05313517980968465,0.0
0.6593716306,2022-11-18,0.5005442302,16726.2475,0.06460146509705873,0.0
0.9244668035,2022-11-19,0.4979060392,16626.4333333333,0.03210219644750262,0.08866093974083844
0.9032314113,2022-11-20,0.4961155021,16556.9316666667,0.03221667735788672,0.08662436057856972
0.8889914108,2022-11-21,0.4804296475,16006.1933333333,0.03321957806000598,0.08525867408613959
0.8758863366,2022-11-22,0.4791682074,15940.31375,0.03330023029058138,0.08400183264029593
1.0107877096,2022-11-23,0.4951393157,16464.7054166667,0.03227909142781946,0.09693954166048722
0.920689283,2022-11-24,0.4999312474,16596.33875,0.03197271145752205,0.08829865683770736
0.9335589637,2022-11-25,0.4966433587,16478.0479166667,0.03218292798507548,0.08953292288242266
0.8880721999,2022-11-26,0.4990055599,16547.7858333333,0.03203189679790465,0.08517051721354506
0.9542610833,2022-11-27,0.4985292847,16530.2079166667,0.032062348229762366,0.09151835856428188
0.9242447034,2022-11-28,0.4893066741,16204.5070833333,0.03265201088327903,0.08863963924253176
0.9389855633,2022-11-29,0.4956706448,16408.9583333333,0.03224512003505605,0.09005336062914512
0.9065748737,2022-11-30,0.5111158381,16912.4758333333,0.031257606405742044,0.08694501516264982
0.9551278208,2022-12-01,0.5156184983,17055.86375,0.030969721480684508,0.09160148297823345
0.9313220923,2022-12-02,0.513308309,16967.1929166667,0.031117427202182038,0.08931839584948588
0.9534099858,2022-12-03,0.5135933984,16973.1908333333,0.031099199546327908,0.0914367341037005
0.8971887732,2022-12-04,0.5151690312,17019.4583333333,0.030998458892936783,0.08604484169218951
0.742481425,2022-12-05,0.5213953203,17177.66875,0.055297676214790016,0.0
0.908399239,2022-12-06,0.5165064682,16998.5270833333,0.03091294767658646,0.08711998081995218
0.9749410923,2022-12-07,0.5129276297,16879.5058333333,0.031141766554228067,0.0935016737302212
0.9274846382,2022-12-08,0.5149972701,16942.9654166667,0.03100944071905844,0.08895036501762667
0.8909098766,2022-12-09,0.5228004559,17187.345,0.030510531305631448,0.08544266444690181
0.9974248658,2022-12-10,0.5218891263,17157.9991666667,0.030568798650255573,0.09565797883483186
0.9289105441,2022-12-11,0.5219459918,17157.0525,0.03056516286174862,0.0890871164473128
0.9751112344,2022-12-12,0.5173444616,17004.0729166667,0.03085936920154237,0.09351799119929458
0.9285208614,2022-12-13,0.5320715485,17480.14,0.0299177688763563,0.08904974394864446
0.9098896932,2022-12-14,0.5445838599,17878.69875,0.0,0.12208178021097893
0.9870795449,2022-12-15,0.5353044361,17568.5579166667,0.029711068933854435,0.09466581138280228
0.9847252762,2022-12-16,0.5208825477,17088.40875,0.030633155895073986,0.09444002536803767
0.9593452386,2022-12-17,0.5094339633,16706.7370833333,0.03136513981471529,0.09200595420858168
0.9598149566,2022-12-18,0.510230705,16732.26375,0.03131419883440443,0.09205100248845016
0.8910570173,2022-12-19,0.5090391346,16671.4745833333,0.03139038383173218,0.08545677596792856
0.9615792196,2022-12-20,0.513233296,16804.0741666667,0.03112222328070543,0.09222020403785981
0.9186281438,2022-12-21,0.5141947298,16825.6541666667,0.031060752442319536,0.08810098339208788
0.9596884416,2022-12-22,0.5128240716,16776.1875,0.031148387710285462,0.09203886907408758
0.9511665871,2022-12-23,0.5145292648,16826.3258333333,0.031039363401369,0.09122158107040353
0.9571522476,2022-12-24,0.5147634779,16830.7991666667,0.031024388604749667,0.09179563552307876
0.877216135,2022-12-25,0.5146086391,16818.75375,0.031034288476015547,0.08412936688529367
0.9719438082,2022-12-26,0.5154953998,16847.49875,0.030977591984092064,0.09321421935763563
0.9330915775,2022-12-27,0.5140870231,16795.2729166667,0.031067638845885523,0.08948809823370947
0.8926263012,2022-12-28,0.5096862765,16628.2483333333,0.031349007758675836,0.0856072780570976
0.9114333137,2022-12-29,0.5089400356,16587.2279166667,0.03139671988795696,0.08741096359307876
0.9672720804,2022-12-30,0.5076223493,16536.955,0.031480968311083546,0.09276617755084143
0.7665934484,2022-12-31,0.5092926938,16557.2804166667,0.05375901505814976,0.0
0.9698453787,2023-01-01,0.5092704771,16551.5079166667,0.031375592571606645,0.09301296958777312
0.9783679093,2023-01-02,0.5132714447,16683.1733333333,0.03111978418133912,0.09383032243279181
0.9476873652,2023-01-03,0.5134315545,16683.1954166667,0.031109547300089677,0.09088790647867882
0.9354487879,2023-01-04,0.5181568433,16828.0608333333,0.030807428252318043,0.0897141663720565
0.9612291324,2023-01-05,0.5182958567,16826.36125,0.03079854020381707,0.09218662894351816
0.9325281901,2023-01-06,0.5187459543,16824.705,0.030769762479518757,0.08943406659500373
0.9554188987,2023-01-07,0.5221421721,16933.20875,0.030552619754240024,0.09162939878878942
0.9768952561,2023-01-08,0.5225958644,16948.4754166667,0.030523612196933194,0.09368908770577941
0.9756388657,2023-01-09,0.5312541245,17230.9904166667,0.029970032213256618,0.0935685936511269
